Order_ID,Customer_ID,Product_ID,Order_Type,Order_Date,Store_City,Store_Region,Store_Latitude,Store_Longitude,Total_Amount,Order_Month
ORD00989,CUST0001,PROD011,Purchase,2025-02-27,Waterford,Munster,52.2593,-7.1101,111,2025-02
ORD00990,CUST0170,PROD016,Return,2025-03-09,Cork,Munster,51.8985,-8.4756,-112,2025-03
ORD00991,CUST0470,PROD010,Purchase,2025-02-16,Galway,Connacht,53.2707,-9.0568,28,2025-02
ORD00992,CUST0315,PROD009,Purchase,2025-02-20,Athlone,Leinster,53.4239,-7.9407,98,2025-02
ORD00993,CUST0104,PROD018,Purchase,2025-03-22,Cork,Munster,51.8985,-8.4756,90,2025-03
ORD00994,CUST0413,PROD019,Return,2024-11-06,Cork,Munster,51.8985,-8.4756,-111,2024-11
ORD00995,CUST0067,PROD002,Purchase,2025-02-09,Dublin,Leinster,53.3498,-6.2603,109,2025-02
ORD00996,CUST0175,PROD013,Purchase,2024-10-29,Dublin,Leinster,53.3498,-6.2603,109,2024-10
ORD00997,CUST0368,PROD004,Return,2025-04-04,Limerick,Munster,52.6638,-8.6267,-123,2025-04
ORD00998,CUST0091,PROD006,Purchase,2025-02-09,Cork,Munster,51.8985,-8.4756,76,2025-02
ORD00999,CUST0471,PROD002,Purchase,2025-02-13,Cork,Munster,51.8985,-8.4756,87,2025-02
ORD01000,CUST0411,PROD007,Purchase,2024-10-18,Sligo,Connacht,54.2742,-8.4694,109,2024-10
ORD01001,CUST0433,PROD009,Purchase,2024-12-09,Athlone,Leinster,53.4239,-7.9407,123,2024-12
ORD01002,CUST0445,PROD016,Return,2025-03-13,Limerick,Munster,52.6638,-8.6267,-56,2025-03
ORD01003,CUST0166,PROD004,Purchase,2025-01-04,Cork,Munster,51.8985,-8.4756,111,2025-01
ORD01004,CUST0031,PROD015,Return,2024-10-17,Cork,Munster,51.8985,-8.4756,-90,2024-10
ORD01005,CUST0012,PROD011,Purchase,2025-01-31,Dublin,Leinster,53.3498,-6.2603,77,2025-01
ORD01006,CUST0076,PROD009,Return,2024-12-20,Athlone,Leinster,53.4239,-7.9407,-65,2024-12
ORD01007,CUST0301,PROD012,Purchase,2025-03-02,Cork,Munster,51.8985,-8.4756,56,2025-03
ORD01008,CUST0361,PROD012,Purchase,2024-11-05,Waterford,Munster,52.2593,-7.1101,76,2024-11
ORD01009,CUST0470,PROD018,Return,2024-10-28,Galway,Connacht,53.2707,-9.0568,-65,2024-10
ORD01010,CUST0073,PROD018,Purchase,2025-04-05,Dublin,Leinster,53.3498,-6.2603,123,2025-04
ORD01011,CUST0397,PROD009,Purchase,2024-12-07,Waterford,Munster,52.2593,-7.1101,93,2024-12
ORD01012,CUST0057,PROD012,Purchase,2024-12-13,Cork,Munster,51.8985,-8.4756,28,2024-12
ORD01013,CUST0434,PROD001,Purchase,2025-03-05,Athlone,Leinster,53.4239,-7.9407,57,2025-03
ORD01014,CUST0270,PROD014,Return,2024-12-30,Cork,Munster,51.8985,-8.4756,-77,2024-12
ORD01015,CUST0441,PROD004,Purchase,2024-11-14,Waterford,Munster,52.2593,-7.1101,28,2024-11
ORD01016,CUST0187,PROD012,Purchase,2024-11-18,Dublin,Leinster,53.3498,-6.2603,109,2024-11
ORD01017,CUST0492,PROD020,Purchase,2024-11-05,Galway,Connacht,53.2707,-9.0568,77,2024-11
ORD01018,CUST0038,PROD007,Return,2025-03-12,Cork,Munster,51.8985,-8.4756,-87,2025-03
ORD01019,CUST0192,PROD019,Purchase,2025-01-23,Galway,Connacht,53.2707,-9.0568,65,2025-01
ORD01020,CUST0361,PROD019,Purchase,2025-03-30,Galway,Connacht,53.2707,-9.0568,56,2025-03
ORD01021,CUST0483,PROD018,Purchase,2024-12-21,Galway,Connacht,53.2707,-9.0568,69,2024-12
ORD01022,CUST0340,PROD006,Purchase,2025-01-22,Kilkenny,Leinster,52.6541,-7.2448,77,2025-01
ORD01023,CUST0203,PROD010,Return,2025-01-16,Cork,Munster,51.8985,-8.4756,-63,2025-01
ORD01024,CUST0301,PROD012,Purchase,2025-04-06,Waterford,Munster,52.2593,-7.1101,76,2025-04
ORD01025,CUST0052,PROD011,Purchase,2024-12-02,Cork,Munster,51.8985,-8.4756,93,2024-12
ORD01026,CUST0173,PROD017,Purchase,2025-03-21,Cork,Munster,51.8985,-8.4756,65,2025-03
ORD01027,CUST0155,PROD016,Purchase,2024-11-11,Limerick,Munster,52.6638,-8.6267,111,2024-11
ORD01028,CUST0166,PROD015,Return,2024-11-29,Athlone,Leinster,53.4239,-7.9407,-53,2024-11
ORD01029,CUST0070,PROD003,Purchase,2025-04-06,Cork,Munster,51.8985,-8.4756,90,2025-04
ORD01030,CUST0500,PROD013,Purchase,2025-03-20,Sligo,Connacht,54.2742,-8.4694,28,2025-03
ORD01031,CUST0081,PROD020,Purchase,2025-01-12,Dublin,Leinster,53.3498,-6.2603,28,2025-01
ORD01032,CUST0375,PROD010,Purchase,2025-03-16,Waterford,Munster,52.2593,-7.1101,77,2025-03
ORD01033,CUST0486,PROD015,Purchase,2024-12-07,Limerick,Munster,52.6638,-8.6267,109,2024-12
ORD01034,CUST0224,PROD005,Purchase,2025-03-04,Athlone,Leinster,53.4239,-7.9407,53,2025-03
ORD01035,CUST0406,PROD006,Purchase,2025-03-29,Cork,Munster,51.8985,-8.4756,53,2025-03
ORD01036,CUST0328,PROD011,Purchase,2024-12-15,Athlone,Leinster,53.4239,-7.9407,109,2024-12
ORD01037,CUST0492,PROD014,Purchase,2025-03-16,Waterford,Munster,52.2593,-7.1101,123,2025-03
ORD01038,CUST0250,PROD020,Purchase,2024-11-02,Galway,Connacht,53.2707,-9.0568,63,2024-11
ORD01039,CUST0333,PROD019,Purchase,2025-01-09,Galway,Connacht,53.2707,-9.0568,93,2025-01
ORD01040,CUST0163,PROD013,Purchase,2024-10-25,Cork,Munster,51.8985,-8.4756,57,2024-10
ORD01041,CUST0090,PROD003,Purchase,2024-11-07,Waterford,Munster,52.2593,-7.1101,65,2024-11
ORD01042,CUST0363,PROD003,Purchase,2025-03-06,Cork,Munster,51.8985,-8.4756,76,2025-03
ORD01043,CUST0496,PROD006,Purchase,2024-11-23,Waterford,Munster,52.2593,-7.1101,109,2024-11
ORD01044,CUST0288,PROD011,Return,2025-03-27,Sligo,Connacht,54.2742,-8.4694,-111,2025-03
ORD01045,CUST0356,PROD008,Purchase,2025-02-19,Waterford,Munster,52.2593,-7.1101,93,2025-02
ORD01046,CUST0456,PROD011,Purchase,2025-02-28,Limerick,Munster,52.6638,-8.6267,87,2025-02
ORD01047,CUST0476,PROD011,Purchase,2025-02-18,Kilkenny,Leinster,52.6541,-7.2448,112,2025-02
ORD01048,CUST0315,PROD010,Purchase,2024-12-27,Cork,Munster,51.8985,-8.4756,77,2024-12
ORD01049,CUST0403,PROD009,Purchase,2025-03-24,Galway,Connacht,53.2707,-9.0568,93,2025-03
ORD01050,CUST0183,PROD020,Purchase,2025-03-16,Athlone,Leinster,53.4239,-7.9407,90,2025-03
ORD01051,CUST0115,PROD013,Return,2025-01-27,Waterford,Munster,52.2593,-7.1101,-123,2025-01
ORD01052,CUST0341,PROD009,Purchase,2024-12-21,Sligo,Connacht,54.2742,-8.4694,56,2024-12
ORD01053,CUST0302,PROD015,Purchase,2024-10-28,Galway,Connacht,53.2707,-9.0568,65,2024-10
ORD01054,CUST0418,PROD012,Purchase,2025-03-13,Cork,Munster,51.8985,-8.4756,109,2025-03
ORD01055,CUST0090,PROD019,Return,2024-12-26,Dublin,Leinster,53.3498,-6.2603,-65,2024-12
ORD01056,CUST0194,PROD017,Purchase,2024-10-13,Cork,Munster,51.8985,-8.4756,76,2024-10
ORD01057,CUST0158,PROD015,Purchase,2024-12-01,Kilkenny,Leinster,52.6541,-7.2448,109,2024-12
ORD01058,CUST0376,PROD014,Purchase,2025-01-23,Waterford,Munster,52.2593,-7.1101,111,2025-01
ORD01059,CUST0353,PROD006,Return,2024-11-03,Cork,Munster,51.8985,-8.4756,-109,2024-11
ORD01060,CUST0151,PROD006,Purchase,2025-01-07,Dublin,Leinster,53.3498,-6.2603,76,2025-01
ORD01061,CUST0066,PROD001,Return,2024-12-21,Waterford,Munster,52.2593,-7.1101,-98,2024-12
ORD01062,CUST0091,PROD005,Purchase,2025-02-18,Sligo,Connacht,54.2742,-8.4694,53,2025-02
ORD01063,CUST0374,PROD008,Purchase,2025-03-05,Kilkenny,Leinster,52.6541,-7.2448,112,2025-03
ORD01064,CUST0001,PROD009,Purchase,2025-02-18,Galway,Connacht,53.2707,-9.0568,93,2025-02
ORD01065,CUST0486,PROD003,Purchase,2024-11-30,Sligo,Connacht,54.2742,-8.4694,93,2024-11
ORD01066,CUST0360,PROD007,Purchase,2025-02-01,Dublin,Leinster,53.3498,-6.2603,93,2025-02
ORD01067,CUST0486,PROD006,Return,2024-12-23,Sligo,Connacht,54.2742,-8.4694,-63,2024-12
ORD01068,CUST0294,PROD013,Purchase,2025-03-19,Cork,Munster,51.8985,-8.4756,56,2025-03
ORD01069,CUST0201,PROD004,Return,2025-02-11,Dublin,Leinster,53.3498,-6.2603,-77,2025-02
ORD01070,CUST0436,PROD004,Purchase,2025-04-11,Sligo,Connacht,54.2742,-8.4694,123,2025-04
ORD01071,CUST0395,PROD003,Purchase,2024-12-22,Cork,Munster,51.8985,-8.4756,69,2024-12
ORD01072,CUST0495,PROD016,Purchase,2024-11-01,Cork,Munster,51.8985,-8.4756,111,2024-11
ORD01073,CUST0291,PROD018,Purchase,2025-02-19,Kilkenny,Leinster,52.6541,-7.2448,28,2025-02
ORD01074,CUST0017,PROD002,Purchase,2024-11-25,Cork,Munster,51.8985,-8.4756,77,2024-11
ORD01075,CUST0094,PROD001,Purchase,2025-01-10,Cork,Munster,51.8985,-8.4756,109,2025-01
ORD01076,CUST0309,PROD013,Purchase,2024-10-15,Galway,Connacht,53.2707,-9.0568,76,2024-10
ORD01077,CUST0163,PROD017,Purchase,2025-02-08,Cork,Munster,51.8985,-8.4756,109,2025-02
ORD01078,CUST0472,PROD003,Purchase,2025-03-31,Galway,Connacht,53.2707,-9.0568,69,2025-03
ORD01079,CUST0415,PROD004,Purchase,2025-01-28,Galway,Connacht,53.2707,-9.0568,77,2025-01
ORD01080,CUST0496,PROD009,Purchase,2024-12-13,Dublin,Leinster,53.3498,-6.2603,98,2024-12
ORD01081,CUST0314,PROD020,Purchase,2025-04-06,Cork,Munster,51.8985,-8.4756,56,2025-04
ORD01082,CUST0114,PROD005,Purchase,2025-02-06,Waterford,Munster,52.2593,-7.1101,93,2025-02
ORD01083,CUST0328,PROD003,Purchase,2024-11-22,Athlone,Leinster,53.4239,-7.9407,112,2024-11
ORD01084,CUST0290,PROD013,Purchase,2025-02-13,Waterford,Munster,52.2593,-7.1101,53,2025-02
ORD01085,CUST0054,PROD010,Purchase,2024-10-23,Limerick,Munster,52.6638,-8.6267,94,2024-10
ORD01086,CUST0480,PROD008,Purchase,2025-02-11,Dublin,Leinster,53.3498,-6.2603,87,2025-02
ORD01087,CUST0255,PROD008,Purchase,2025-03-19,Waterford,Munster,52.2593,-7.1101,111,2025-03
ORD01088,CUST0073,PROD010,Purchase,2025-01-09,Athlone,Leinster,53.4239,-7.9407,90,2025-01
ORD01089,CUST0170,PROD015,Return,2025-04-05,Cork,Munster,51.8985,-8.4756,-56,2025-04
ORD01090,CUST0382,PROD005,Purchase,2025-02-24,Athlone,Leinster,53.4239,-7.9407,77,2025-02
ORD01091,CUST0040,PROD005,Purchase,2024-12-08,Cork,Munster,51.8985,-8.4756,77,2024-12
ORD01092,CUST0122,PROD017,Purchase,2025-02-14,Dublin,Leinster,53.3498,-6.2603,111,2025-02
ORD01093,CUST0178,PROD006,Purchase,2024-12-29,Cork,Munster,51.8985,-8.4756,77,2024-12
ORD01094,CUST0164,PROD001,Purchase,2024-11-02,Cork,Munster,51.8985,-8.4756,94,2024-11
ORD01095,CUST0086,PROD002,Return,2024-11-07,Waterford,Munster,52.2593,-7.1101,-76,2024-11
ORD01096,CUST0326,PROD012,Purchase,2024-10-19,Dublin,Leinster,53.3498,-6.2603,111,2024-10
ORD01097,CUST0454,PROD011,Purchase,2024-10-18,Kilkenny,Leinster,52.6541,-7.2448,98,2024-10
ORD01098,CUST0494,PROD016,Purchase,2024-12-09,Athlone,Leinster,53.4239,-7.9407,98,2024-12
ORD01099,CUST0046,PROD015,Purchase,2025-01-14,Cork,Munster,51.8985,-8.4756,111,2025-01
ORD01100,CUST0421,PROD018,Purchase,2024-11-02,Waterford,Munster,52.2593,-7.1101,123,2024-11
ORD01101,CUST0363,PROD009,Purchase,2024-10-29,Cork,Munster,51.8985,-8.4756,77,2024-10
ORD01102,CUST0344,PROD018,Purchase,2024-11-25,Kilkenny,Leinster,52.6541,-7.2448,90,2024-11
ORD01103,CUST0328,PROD015,Purchase,2025-04-01,Cork,Munster,51.8985,-8.4756,56,2025-04
ORD01104,CUST0374,PROD005,Purchase,2025-01-23,Cork,Munster,51.8985,-8.4756,93,2025-01
ORD01105,CUST0454,PROD018,Purchase,2024-11-06,Waterford,Munster,52.2593,-7.1101,53,2024-11
ORD01106,CUST0172,PROD006,Purchase,2024-12-25,Waterford,Munster,52.2593,-7.1101,111,2024-12
ORD01107,CUST0229,PROD019,Purchase,2025-01-07,Kilkenny,Leinster,52.6541,-7.2448,98,2025-01
ORD01108,CUST0006,PROD020,Return,2024-12-22,Cork,Munster,51.8985,-8.4756,-98,2024-12
ORD01109,CUST0136,PROD015,Return,2025-02-18,Limerick,Munster,52.6638,-8.6267,-53,2025-02
ORD01110,CUST0108,PROD019,Purchase,2025-03-04,Galway,Connacht,53.2707,-9.0568,65,2025-03
ORD01111,CUST0128,PROD014,Purchase,2025-02-23,Cork,Munster,51.8985,-8.4756,94,2025-02
ORD01112,CUST0355,PROD017,Purchase,2025-01-23,Limerick,Munster,52.6638,-8.6267,90,2025-01
ORD01113,CUST0035,PROD018,Purchase,2024-12-31,Athlone,Leinster,53.4239,-7.9407,93,2024-12
ORD01114,CUST0180,PROD010,Purchase,2025-02-02,Waterford,Munster,52.2593,-7.1101,76,2025-02
ORD01115,CUST0132,PROD012,Purchase,2025-03-04,Cork,Munster,51.8985,-8.4756,28,2025-03
ORD01116,CUST0403,PROD016,Purchase,2025-03-01,Waterford,Munster,52.2593,-7.1101,77,2025-03
ORD01117,CUST0056,PROD018,Purchase,2024-11-10,Dublin,Leinster,53.3498,-6.2603,111,2024-11
ORD01118,CUST0369,PROD008,Purchase,2025-03-31,Limerick,Munster,52.6638,-8.6267,77,2025-03
ORD01119,CUST0001,PROD003,Return,2024-12-30,Cork,Munster,51.8985,-8.4756,-65,2024-12
ORD01120,CUST0025,PROD015,Purchase,2025-02-15,Galway,Connacht,53.2707,-9.0568,87,2025-02
ORD01121,CUST0198,PROD010,Purchase,2024-10-30,Cork,Munster,51.8985,-8.4756,69,2024-10
ORD01122,CUST0225,PROD012,Purchase,2025-03-21,Limerick,Munster,52.6638,-8.6267,109,2025-03
ORD01123,CUST0376,PROD014,Purchase,2025-01-14,Cork,Munster,51.8985,-8.4756,56,2025-01
ORD01124,CUST0215,PROD009,Purchase,2025-02-07,Kilkenny,Leinster,52.6541,-7.2448,111,2025-02
ORD01125,CUST0497,PROD005,Purchase,2024-12-29,Cork,Munster,51.8985,-8.4756,57,2024-12
ORD01126,CUST0086,PROD010,Purchase,2025-04-11,Limerick,Munster,52.6638,-8.6267,123,2025-04
ORD01127,CUST0453,PROD001,Purchase,2024-12-04,Athlone,Leinster,53.4239,-7.9407,77,2024-12
ORD01128,CUST0212,PROD001,Purchase,2024-10-17,Sligo,Connacht,54.2742,-8.4694,109,2024-10
ORD01129,CUST0253,PROD017,Purchase,2025-02-22,Waterford,Munster,52.2593,-7.1101,53,2025-02
ORD01130,CUST0452,PROD005,Purchase,2024-12-21,Cork,Munster,51.8985,-8.4756,112,2024-12
ORD01131,CUST0194,PROD012,Purchase,2024-11-22,Limerick,Munster,52.6638,-8.6267,77,2024-11
ORD01132,CUST0180,PROD010,Purchase,2025-01-05,Cork,Munster,51.8985,-8.4756,63,2025-01
ORD01133,CUST0280,PROD016,Purchase,2025-01-05,Cork,Munster,51.8985,-8.4756,93,2025-01
ORD01134,CUST0193,PROD018,Purchase,2024-11-25,Sligo,Connacht,54.2742,-8.4694,69,2024-11
ORD01135,CUST0052,PROD001,Purchase,2025-03-26,Cork,Munster,51.8985,-8.4756,65,2025-03
ORD01136,CUST0425,PROD016,Purchase,2024-12-20,Limerick,Munster,52.6638,-8.6267,77,2024-12
ORD01137,CUST0246,PROD016,Return,2024-10-30,Sligo,Connacht,54.2742,-8.4694,-65,2024-10
ORD01138,CUST0404,PROD010,Purchase,2025-02-21,Waterford,Munster,52.2593,-7.1101,109,2025-02
ORD01139,CUST0443,PROD001,Purchase,2024-12-21,Waterford,Munster,52.2593,-7.1101,123,2024-12
ORD01140,CUST0296,PROD014,Purchase,2025-01-24,Athlone,Leinster,53.4239,-7.9407,98,2025-01
ORD01141,CUST0334,PROD010,Purchase,2025-04-04,Cork,Munster,51.8985,-8.4756,111,2025-04
ORD01142,CUST0389,PROD020,Purchase,2025-02-13,Sligo,Connacht,54.2742,-8.4694,111,2025-02
ORD01143,CUST0352,PROD008,Purchase,2024-12-19,Dublin,Leinster,53.3498,-6.2603,56,2024-12
ORD01144,CUST0116,PROD001,Purchase,2024-10-22,Dublin,Leinster,53.3498,-6.2603,53,2024-10
ORD01145,CUST0084,PROD018,Return,2024-12-27,Cork,Munster,51.8985,-8.4756,-56,2024-12
ORD01146,CUST0232,PROD012,Purchase,2024-12-03,Cork,Munster,51.8985,-8.4756,98,2024-12
ORD01147,CUST0038,PROD007,Purchase,2024-11-16,Kilkenny,Leinster,52.6541,-7.2448,98,2024-11
ORD01148,CUST0410,PROD014,Return,2024-11-03,Limerick,Munster,52.6638,-8.6267,-87,2024-11
ORD01149,CUST0434,PROD018,Purchase,2025-03-24,Cork,Munster,51.8985,-8.4756,77,2025-03
ORD01150,CUST0018,PROD014,Purchase,2025-03-20,Galway,Connacht,53.2707,-9.0568,93,2025-03
ORD01151,CUST0151,PROD013,Purchase,2025-01-07,Athlone,Leinster,53.4239,-7.9407,28,2025-01
ORD01152,CUST0011,PROD008,Purchase,2024-10-28,Limerick,Munster,52.6638,-8.6267,94,2024-10
ORD01153,CUST0164,PROD006,Purchase,2025-02-16,Waterford,Munster,52.2593,-7.1101,123,2025-02
ORD01154,CUST0134,PROD013,Purchase,2024-11-21,Waterford,Munster,52.2593,-7.1101,57,2024-11
ORD01155,CUST0488,PROD013,Purchase,2025-02-12,Galway,Connacht,53.2707,-9.0568,76,2025-02
ORD01156,CUST0054,PROD008,Purchase,2025-02-12,Galway,Connacht,53.2707,-9.0568,93,2025-02
ORD01157,CUST0038,PROD009,Purchase,2025-02-03,Dublin,Leinster,53.3498,-6.2603,109,2025-02
ORD01158,CUST0176,PROD003,Purchase,2024-10-15,Cork,Munster,51.8985,-8.4756,77,2024-10
ORD01159,CUST0088,PROD014,Purchase,2024-10-20,Limerick,Munster,52.6638,-8.6267,109,2024-10
ORD01160,CUST0455,PROD008,Purchase,2025-03-12,Dublin,Leinster,53.3498,-6.2603,56,2025-03
ORD01161,CUST0193,PROD017,Purchase,2024-12-14,Waterford,Munster,52.2593,-7.1101,90,2024-12
ORD01162,CUST0083,PROD020,Purchase,2024-11-27,Athlone,Leinster,53.4239,-7.9407,69,2024-11
ORD01163,CUST0375,PROD009,Purchase,2024-11-04,Athlone,Leinster,53.4239,-7.9407,77,2024-11
ORD01164,CUST0039,PROD010,Purchase,2025-03-12,Athlone,Leinster,53.4239,-7.9407,123,2025-03
ORD01165,CUST0281,PROD018,Purchase,2025-01-28,Limerick,Munster,52.6638,-8.6267,90,2025-01
ORD01166,CUST0483,PROD009,Purchase,2024-11-19,Cork,Munster,51.8985,-8.4756,77,2024-11
ORD01167,CUST0460,PROD014,Purchase,2024-10-24,Dublin,Leinster,53.3498,-6.2603,94,2024-10
ORD01168,CUST0048,PROD007,Purchase,2025-03-21,Galway,Connacht,53.2707,-9.0568,112,2025-03
ORD01169,CUST0174,PROD003,Purchase,2025-03-08,Waterford,Munster,52.2593,-7.1101,65,2025-03
ORD01170,CUST0305,PROD006,Purchase,2025-01-26,Kilkenny,Leinster,52.6541,-7.2448,77,2025-01
ORD01171,CUST0315,PROD005,Purchase,2024-11-20,Cork,Munster,51.8985,-8.4756,112,2024-11
ORD01172,CUST0458,PROD010,Purchase,2025-02-01,Dublin,Leinster,53.3498,-6.2603,53,2025-02
ORD01173,CUST0248,PROD004,Purchase,2024-11-21,Cork,Munster,51.8985,-8.4756,63,2024-11
ORD01174,CUST0361,PROD015,Purchase,2025-03-17,Kilkenny,Leinster,52.6541,-7.2448,94,2025-03
ORD01175,CUST0016,PROD020,Purchase,2025-03-28,Waterford,Munster,52.2593,-7.1101,112,2025-03
ORD01176,CUST0221,PROD015,Purchase,2024-11-25,Cork,Munster,51.8985,-8.4756,56,2024-11
ORD01177,CUST0483,PROD009,Purchase,2024-12-13,Galway,Connacht,53.2707,-9.0568,53,2024-12
ORD01178,CUST0335,PROD020,Purchase,2025-03-10,Cork,Munster,51.8985,-8.4756,112,2025-03
ORD01179,CUST0085,PROD016,Purchase,2024-11-08,Waterford,Munster,52.2593,-7.1101,57,2024-11
ORD01180,CUST0311,PROD007,Purchase,2025-03-13,Sligo,Connacht,54.2742,-8.4694,111,2025-03
ORD01181,CUST0456,PROD011,Purchase,2025-04-03,Cork,Munster,51.8985,-8.4756,77,2025-04
ORD01182,CUST0223,PROD001,Purchase,2025-02-03,Athlone,Leinster,53.4239,-7.9407,123,2025-02
ORD01183,CUST0081,PROD005,Purchase,2024-10-11,Waterford,Munster,52.2593,-7.1101,111,2024-10
ORD01184,CUST0028,PROD002,Purchase,2024-12-03,Sligo,Connacht,54.2742,-8.4694,77,2024-12
ORD01185,CUST0052,PROD018,Return,2025-03-26,Limerick,Munster,52.6638,-8.6267,-77,2025-03
ORD01186,CUST0170,PROD001,Purchase,2024-11-08,Waterford,Munster,52.2593,-7.1101,56,2024-11
ORD01187,CUST0106,PROD006,Purchase,2024-11-05,Cork,Munster,51.8985,-8.4756,93,2024-11
ORD01188,CUST0499,PROD004,Purchase,2025-01-23,Dublin,Leinster,53.3498,-6.2603,111,2025-01
ORD01189,CUST0098,PROD010,Purchase,2024-11-28,Kilkenny,Leinster,52.6541,-7.2448,56,2024-11
ORD01190,CUST0210,PROD009,Purchase,2025-03-15,Cork,Munster,51.8985,-8.4756,123,2025-03
ORD01191,CUST0357,PROD005,Purchase,2024-11-13,Cork,Munster,51.8985,-8.4756,94,2024-11
ORD01192,CUST0284,PROD015,Purchase,2024-11-01,Cork,Munster,51.8985,-8.4756,98,2024-11
ORD01193,CUST0370,PROD001,Purchase,2025-02-16,Cork,Munster,51.8985,-8.4756,93,2025-02
ORD01194,CUST0474,PROD008,Return,2025-03-28,Kilkenny,Leinster,52.6541,-7.2448,-123,2025-03
ORD01195,CUST0374,PROD003,Purchase,2024-10-16,Limerick,Munster,52.6638,-8.6267,63,2024-10
ORD01196,CUST0277,PROD005,Purchase,2024-11-05,Waterford,Munster,52.2593,-7.1101,109,2024-11
ORD01197,CUST0136,PROD001,Purchase,2024-10-13,Waterford,Munster,52.2593,-7.1101,94,2024-10
ORD01198,CUST0339,PROD016,Purchase,2024-12-19,Dublin,Leinster,53.3498,-6.2603,94,2024-12
ORD01199,CUST0145,PROD007,Purchase,2025-03-13,Cork,Munster,51.8985,-8.4756,77,2025-03
ORD01200,CUST0153,PROD011,Purchase,2025-03-13,Cork,Munster,51.8985,-8.4756,109,2025-03
ORD01201,CUST0122,PROD014,Purchase,2024-10-19,Waterford,Munster,52.2593,-7.1101,87,2024-10
ORD01202,CUST0050,PROD010,Purchase,2024-12-11,Athlone,Leinster,53.4239,-7.9407,57,2024-12
ORD01203,CUST0026,PROD016,Purchase,2025-03-04,Athlone,Leinster,53.4239,-7.9407,53,2025-03
ORD01204,CUST0202,PROD012,Purchase,2025-01-10,Athlone,Leinster,53.4239,-7.9407,93,2025-01
ORD01205,CUST0293,PROD015,Purchase,2025-02-24,Cork,Munster,51.8985,-8.4756,98,2025-02
ORD01206,CUST0282,PROD002,Purchase,2025-04-06,Sligo,Connacht,54.2742,-8.4694,76,2025-04
ORD01207,CUST0431,PROD011,Purchase,2025-03-17,Cork,Munster,51.8985,-8.4756,63,2025-03
ORD01208,CUST0252,PROD003,Purchase,2024-12-24,Kilkenny,Leinster,52.6541,-7.2448,98,2024-12
ORD01209,CUST0079,PROD005,Purchase,2024-12-24,Kilkenny,Leinster,52.6541,-7.2448,63,2024-12
ORD01210,CUST0028,PROD002,Purchase,2025-02-16,Limerick,Munster,52.6638,-8.6267,123,2025-02
ORD01211,CUST0185,PROD009,Purchase,2025-03-13,Limerick,Munster,52.6638,-8.6267,76,2025-03
ORD01212,CUST0002,PROD013,Purchase,2025-03-19,Cork,Munster,51.8985,-8.4756,94,2025-03
ORD01213,CUST0219,PROD003,Purchase,2025-02-14,Sligo,Connacht,54.2742,-8.4694,123,2025-02
ORD01214,CUST0045,PROD018,Purchase,2024-11-09,Waterford,Munster,52.2593,-7.1101,111,2024-11
ORD01215,CUST0151,PROD016,Purchase,2025-01-15,Galway,Connacht,53.2707,-9.0568,111,2025-01
ORD01216,CUST0422,PROD006,Purchase,2024-10-18,Galway,Connacht,53.2707,-9.0568,77,2024-10
ORD01217,CUST0339,PROD007,Purchase,2024-11-04,Limerick,Munster,52.6638,-8.6267,111,2024-11
ORD01218,CUST0321,PROD009,Purchase,2025-01-16,Cork,Munster,51.8985,-8.4756,65,2025-01
ORD01219,CUST0308,PROD013,Purchase,2025-02-02,Dublin,Leinster,53.3498,-6.2603,77,2025-02
ORD01220,CUST0246,PROD001,Purchase,2024-12-14,Galway,Connacht,53.2707,-9.0568,112,2024-12
ORD01221,CUST0103,PROD004,Purchase,2025-03-28,Kilkenny,Leinster,52.6541,-7.2448,94,2025-03
ORD01222,CUST0050,PROD008,Purchase,2024-10-30,Dublin,Leinster,53.3498,-6.2603,57,2024-10
ORD01223,CUST0014,PROD013,Purchase,2025-03-29,Sligo,Connacht,54.2742,-8.4694,94,2025-03
ORD01224,CUST0106,PROD015,Purchase,2025-03-24,Waterford,Munster,52.2593,-7.1101,123,2025-03
ORD01225,CUST0088,PROD008,Purchase,2025-01-04,Waterford,Munster,52.2593,-7.1101,28,2025-01
ORD01226,CUST0327,PROD002,Purchase,2024-10-30,Sligo,Connacht,54.2742,-8.4694,63,2024-10
ORD01227,CUST0150,PROD007,Return,2025-01-21,Dublin,Leinster,53.3498,-6.2603,-28,2025-01
ORD01228,CUST0042,PROD015,Purchase,2025-04-05,Waterford,Munster,52.2593,-7.1101,56,2025-04
ORD01229,CUST0243,PROD004,Purchase,2025-01-07,Athlone,Leinster,53.4239,-7.9407,69,2025-01
ORD01230,CUST0433,PROD017,Purchase,2024-10-13,Cork,Munster,51.8985,-8.4756,111,2024-10
ORD01231,CUST0060,PROD007,Purchase,2025-02-28,Waterford,Munster,52.2593,-7.1101,109,2025-02
ORD01232,CUST0158,PROD016,Purchase,2024-11-07,Cork,Munster,51.8985,-8.4756,76,2024-11
ORD01233,CUST0402,PROD013,Purchase,2024-12-29,Sligo,Connacht,54.2742,-8.4694,57,2024-12
ORD01234,CUST0204,PROD010,Purchase,2025-03-29,Cork,Munster,51.8985,-8.4756,94,2025-03
ORD01235,CUST0242,PROD011,Return,2025-02-15,Waterford,Munster,52.2593,-7.1101,-28,2025-02
ORD01236,CUST0251,PROD006,Purchase,2024-11-09,Kilkenny,Leinster,52.6541,-7.2448,112,2024-11
